CONST_CODE,Shape_Area,OBJECTID_1,NAME,OBJECTID,CONSTITUEN,COUNTY_ASS,SPOILT,COUNTY_A_1,REJECTED,REPORTED,SPOILT_VAL,VALID,DISPUTED,RESULT,COUNTY_COD,Shape_Leng,COUNTY_NAM,Shape_Le_1,REGISTERED,Main_Nandi_Elevation_30m,Main_Risks_Mean_LongRains,Main_Risks_Std_LongRains,Main_Suit_Class_LongRains,Main_Suit_Std_LongRains,Main_Advisory_bedrock_depth_LongRains,Main_Suit_Mean_LongRains,Main_Advisory_stone_content_LongRains,Main_Advisory_phosphorus_LongRains,Main_Conf_Tier_LongRains,Main_Risks_Mean_ShortRains,Main_Risks_Std_ShortRains,Main_Suit_Class_ShortRains,Main_Conf_Tier_ShortRains,Main_Advisory_bedrock_depth_ShortRains,Main_Suit_Std_ShortRains,Main_Advisory_stone_content_ShortRains,Main_Suit_Mean_ShortRains,Main_Advisory_phosphorus_ShortRains,LR_Fact_rain_mean,LR_Fact_rain_std,LR_Fact_texture_mean,LR_Fact_texture_std,LR_Fact_temp_std,LR_Fact_slope_std,LR_Fact_slope_mean,LR_Fact_rh_mean,LR_Fact_rh_std,LR_Fact_ecec_mean,LR_Fact_ecec_std,LR_Fact_temp_mean,LR_Fact_organic_carbon_std,LR_Fact_cec_apparent_std,LR_Fact_organic_carbon_mean,LR_Fact_cec_apparent_mean,LR_Fact_iron_std,LR_Fact_zinc_mean,LR_Fact_iron_mean,LR_Fact_zinc_std,LR_Fact_ph_mean,LR_Fact_ph_std,LR_Fact_calcium_std,LR_Fact_calcium_mean,LR_Fact_magnesium_mean,LR_Fact_total_nitrogen_std,LR_Fact_magnesium_std,LR_Fact_potassium_std,LR_Fact_total_nitrogen_mean,LR_Fact_potassium_mean,LR_Fact_phosphorus_mean,LR_Fact_phosphorus_std,LR_Fact_stone_content_mean,LR_Fact_stone_content_std,LR_Fact_bedrock_depth_std,LR_Fact_bedrock_depth_mean,LR_Fact_prob_cold_std,LR_Fact_prob_cold_mean,LR_Fact_prob_drought_mean,LR_Fact_prob_drought_std,LR_Fact_prob_heat_mean,LR_Fact_prob_heat_std,LR_Fact_prob_flood_std,LR_Fact_prob_flood_mean,LR_Fact_prob_overall_fail_mean,LR_Fact_prec_month1_mean,LR_Fact_prob_overall_fail_std,LR_Fact_prec_month2_mean,LR_Fact_min_temp_mean,LR_Fact_prec_month1_std,LR_Fact_germin_temp_mean,LR_Fact_prec_month2_std,LR_Fact_prec_month3_mean,LR_Fact_prec_month4_std,LR_Fact_prec_month3_std,LR_Fact_prec_month4_mean,LR_Fact_min_temp_std,LR_Fact_max_temp_mean,LR_Fact_max_temp_std,LR_Fact_germin_temp_std,LR_Fact_rh_dev_std,LR_Fact_rh_dev_mean,LR_Fact_rh_mat_std,LR_Fact_rh_mat_mean,SR_Fact_rain_mean,SR_Fact_slope_mean,SR_Fact_slope_std,SR_Fact_texture_std,SR_Fact_texture_mean,SR_Fact_ecec_mean,SR_Fact_ecec_std,SR_Fact_temp_std,SR_Fact_rain_std,SR_Fact_rh_mean,SR_Fact_rh_std,SR_Fact_temp_mean,SR_Fact_cec_apparent_mean,SR_Fact_organic_carbon_std,SR_Fact_cec_apparent_std,SR_Fact_organic_carbon_mean,SR_Fact_zinc_mean,SR_Fact_zinc_std,SR_Fact_iron_mean,SR_Fact_iron_std,SR_Fact_ph_mean,SR_Fact_ph_std,SR_Fact_total_nitrogen_mean,SR_Fact_total_nitrogen_std,SR_Fact_calcium_std,SR_Fact_potassium_mean,SR_Fact_magnesium_mean,SR_Fact_magnesium_std,SR_Fact_calcium_mean,SR_Fact_stone_content_mean,SR_Fact_phosphorus_mean,SR_Fact_phosphorus_std,SR_Fact_potassium_std,SR_Fact_bedrock_depth_std,SR_Fact_bedrock_depth_mean,SR_Fact_stone_content_std,SR_Fact_prob_cold_mean,SR_Fact_prob_cold_std,SR_Fact_prob_heat_mean,SR_Fact_prob_heat_std,SR_Fact_prob_drought_mean,SR_Fact_prob_drought_std,SR_Fact_prob_flood_std,SR_Fact_prob_overall_fail_mean,SR_Fact_prob_flood_mean,SR_Fact_prob_overall_fail_std,SR_Fact_prec_month3_mean,SR_Fact_prec_month4_mean,SR_Fact_min_temp_mean,SR_Fact_prec_month1_std,SR_Fact_prec_month1_mean,SR_Fact_prec_month2_mean,SR_Fact_prec_month2_std,SR_Fact_prec_month3_std,SR_Fact_germin_temp_mean,SR_Fact_prec_month4_std,SR_Fact_min_temp_std,SR_Fact_max_temp_std,SR_Fact_max_temp_mean,SR_Fact_germin_temp_std,SR_Fact_rh_dev_std,SR_Fact_rh_dev_mean,SR_Fact_rh_mat_std,SR_Fact_rh_mat_mean,LR_Raw_slope_raw,LR_Raw_ecec_raw,LR_Raw_cec_apparent_raw,LR_Raw_organic_carbon_raw,LR_Raw_iron_raw,LR_Raw_zinc_raw,LR_Raw_ph_raw,LR_Raw_total_nitrogen_raw,LR_Raw_calcium_raw,LR_Raw_potassium_raw,LR_Raw_magnesium_raw,LR_Raw_phosphorus_raw,LR_Raw_stone_content_raw,LR_Raw_bedrock_depth_raw,LR_Raw_prec_month1_raw,LR_Raw_prec_month2_raw,LR_Raw_prec_month3_raw,LR_Raw_prec_month4_raw,LR_Raw_mean_season_rain_raw,LR_Raw_min_temp_raw,LR_Raw_max_temp_raw,LR_Raw_germin_temp_raw,LR_Raw_texture_raw,LR_Raw_mean_temp_raw,LR_Raw_rh_dev_raw,LR_Raw_rh_mat_raw,LR_Raw_clay_content_raw,SR_Raw_slope_raw,SR_Raw_ecec_raw,SR_Raw_organic_carbon_raw,SR_Raw_cec_apparent_raw,SR_Raw_iron_raw,SR_Raw_zinc_raw,SR_Raw_ph_raw,SR_Raw_total_nitrogen_raw,SR_Raw_phosphorus_raw,SR_Raw_calcium_raw,SR_Raw_magnesium_raw,SR_Raw_potassium_raw,SR_Raw_stone_content_raw,SR_Raw_bedrock_depth_raw,SR_Raw_prec_month1_raw,SR_Raw_prec_month2_raw,SR_Raw_prec_month3_raw,SR_Raw_prec_month4_raw,SR_Raw_mean_season_rain_raw,SR_Raw_max_temp_raw,SR_Raw_germin_temp_raw,SR_Raw_mean_temp_raw,SR_Raw_texture_raw,SR_Raw_min_temp_raw,SR_Raw_rh_dev_raw,SR_Raw_rh_mat_raw,SR_Raw_clay_content_raw
281,6.677151e-05,24,MATHARE NORTH,46,RUARAKA,1403,360.0,MATHARE NORTH,584.0,27.0,0.023007605291749,15647.0,0.0,1,47,0.04438261182,NAIROBI,0.04438261186,22389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,0.00013827032,1145,UTALII,5354,RUARAKA,1402,336.0,UTALII,920.0,22.0,0.022980644278777,14621.0,0.0,1,47,0.05834797196,NAIROBI,0.05834797197,20257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,0.00050555737,17,LANDIMAWE,33,STAREHE,1443,24.0,LANDIMAWE,136.0,3.0,0.014405762304922,1666.0,0.0,1,47,0.11691545481,NAIROBI,0.11691545481,15869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,0.00025145674,9,NAIROBI CENTRAL,14,STAREHE,1439,224.0,NAIROBI CENTRAL,600.0,15.0,0.021126096387815,10603.0,0.0,1,47,0.08785766587,NAIROBI,0.08785765133,45567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,0.00018765174,29,NAIROBI SOUTH,56,STAREHE,1444,32.0,NAIROBI SOUTH,80.0,6.0,0.009259259259259,3456.0,0.0,1,47,0.06507020342,NAIROBI,0.06507020384,28471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,0.00021566438,4,NGARA,6,STAREHE,1440,192.0,NGARA,432.0,10.0,0.031168831168831,6160.0,0.0,1,47,0.06881160245,NAIROBI,0.06881159092,19503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,0.00014306775,1276,PANGANI,6004,STAREHE,1441,8.0,PANGANI,16.0,1.0,0.06015037593985,133.0,0.0,1,47,0.05322164012,NAIROBI,0.05322163916,12099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,6.703649e-05,1446,ZIWANI/KARIOKOR,6341,STAREHE,1442,,ZIWANI/KARIOKOR,,,,,,0,47,0.03728774618,NAIROBI,0.03728774618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,0.00011063041,42,KANGEMI,72,WESTLANDS,1369,320.0,KANGEMI,1240.0,28.0,0.016824395373291,19020.0,0.0,1,47,0.06251161001,NAIROBI,0.06251160274,24381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,0.00317595725,1,KARURA,2,WESTLANDS,1368,280.0,KARURA,1168.0,23.0,0.020139538229159,13903.0,0.0,1,47,0.30979975742,NAIROBI,0.30979975745,20631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,0.00168899943,15,KITISURU,26,WESTLANDS,1366,472.0,KITISURU,1072.0,29.0,0.02644554011654,17848.0,0.0,1,47,0.22774616473,NAIROBI,0.22774616473,21288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,0.00025591046,5,MOUNTAIN VIEW,8,WESTLANDS,1370,424.0,MOUNTAIN VIEW,800.0,29.0,0.024015859529878,17655.0,0.0,1,47,0.07689589631,NAIROBI,0.0768958966,21454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,0.00067730658,27,PARKLANDS/HIGHRIDGE,51,WESTLANDS,1367,488.0,PARKLANDS/HIGHRIDGE,1152.0,36.0,0.022360703812317,21824.0,0.0,1,47,0.13399198602,NAIROBI,0.1339919961,30798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,0.00413361443,730,BAHATI,3127,BAHATI,869,128.0,BAHATI,496.0,22.0,0.014263427679964,8974.0,0.0,1,32,0.3597811499,NAKURU,0.3597811499,13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,0.00451951086,708,DUNDORI,3060,BAHATI,865,5152.0,DUNDORI,424.0,19.0,0.716949624269413,7186.0,0.0,1,32,0.27870409531,NAKURU,0.27870409531,10213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,0.00485252753,707,KABATINI,3054,BAHATI,866,120.0,KABATINI,568.0,15.0,0.017554125219427,6836.0,0.0,1,32,0.35139132203,NAKURU,0.35139132203,8837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,0.01220417411,711,KIAMAINA,3070,BAHATI,867,48.0,KIAMAINA,224.0,12.0,0.008510638297872,5640.0,0.0,1,32,0.64814352809,NAKURU,0.64814352809,17529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,0.00441974761,1421,LANET/UMOJA,6274,BAHATI,868,40.0,LANET/UMOJA,304.0,9.0,0.009905894006934,4038.0,0.0,1,32,0.36816101889,NAKURU,0.36816101889,11182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0.00612801737,709,ELEMENTAITA,3061,GILGIL,845,112.0,ELEMENTAITA,288.0,19.0,0.014381099126862,7788.0,0.0,1,32,0.53026911522,NAKURU,0.53026911522,9955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0.00998868255,704,GILGIL,3042,GILGIL,844,296.0,GILGIL,656.0,19.0,0.02735674676525,10820.0,0.0,1,32,0.6787048305,NAKURU,0.6787048305,19269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0.02196849142,728,MALEWA WEST,3118,GILGIL,847,80.0,MALEWA WEST,288.0,12.0,0.01608040201005,4975.0,0.0,1,32,0.98822539914,NAKURU,0.98822539914,9532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0.05331090157,689,MBARUK/EBURU,2998,GILGIL,846,48.0,MBARUK/EBURU,176.0,8.0,0.018583042973287,2583.0,0.0,1,32,1.32043790977,NAKURU,1.32043790977,11865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0.01099086999,715,MURINDATI,3077,GILGIL,848,64.0,MURINDATI,336.0,10.0,0.015900621118012,4025.0,0.0,1,32,0.74848318529,NAKURU,0.74848318529,8944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,0.01163653444,703,KAMARA,3039,KURESOI NORTH,856,56.0,KAMARA,160.0,9.0,0.016119746689695,3474.0,0.0,1,32,0.6370030359,NAKURU,0.6370030359,11206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,0.01845155076,692,KIPTORORO,3001,KURESOI NORTH,853,40.0,KIPTORORO,136.0,7.0,0.018885741265345,2118.0,0.0,1,32,0.64754263204,NAKURU,0.64754263204,11072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,0.01413074749,700,NYOTA,3029,KURESOI NORTH,854,96.0,NYOTA,480.0,13.0,0.019789734075448,4851.0,0.0,1,32,0.71443253202,NAKURU,0.71443253202,14958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,0.00547293357,712,SIRIKWA,3071,KURESOI NORTH,855,0.0,SIRIKWA,56.0,2.0,0.0,823.0,0.0,1,32,0.48819662183,NAKURU,0.48819662183,7155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,0.00646286612,721,AMALO,3100,KURESOI SOUTH,849,80.0,AMALO,112.0,9.0,0.025324469768914,3159.0,0.0,1,32,0.43993048762,NAKURU,0.43993048762,7898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,0.01035102023,726,KERINGET,3109,KURESOI SOUTH,850,240.0,KERINGET,768.0,16.0,0.039190071848465,6124.0,0.0,1,32,0.63206785455,NAKURU,0.63206785455,11532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,0.00665975985,723,KIPTAGICH,3105,KURESOI SOUTH,851,120.0,KIPTAGICH,184.0,10.0,0.037593984962406,3192.0,0.0,1,32,0.45966390895,NAKURU,0.45966390895,9607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,0.01875524421,697,TINET,3015,KURESOI SOUTH,852,80.0,TINET,456.0,12.0,0.020470829068577,3908.0,0.0,1,32,0.7520623139,NAKURU,0.7520623139,9251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,0.01368345054,729,ELBURGON,3120,MOLO,827,168.0,ELBURGON,648.0,20.0,0.016231884057971,10350.0,0.0,1,32,0.71648185072,NAKURU,0.71648185072,17304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,0.01517418456,727,MARIASHONI,3111,MOLO,826,24.0,MARIASHONI,360.0,8.0,0.006932409012132,3462.0,0.0,1,32,0.90283803797,NAKURU,0.90283803797,4276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,0.00513496589,705,MOLO,3045,MOLO,829,312.0,MOLO,800.0,28.0,0.024868483978957,12546.0,0.0,1,32,0.36856320355,NAKURU,0.36856320355,18606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,0.00679554319,720,TURI,3096,MOLO,828,24.0,TURI,496.0,14.0,0.003240615716986,7406.0,0.0,1,32,0.39206562054,NAKURU,0.39206562054,10450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,0.00425908983,702,BIASHARA,3034,NAIVASHA,836,0.0,BIASHARA,16.0,1.0,0.0,393.0,0.0,1,32,0.36605632561,NAKURU,0.36605632561,8163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
